symbol1,symbol2
RAN,MAPT
CAPN1,MAPT
MAPK10,MAPT
MAPK9,MAPT
SLC1A2,MAPT
STXBP1,MAPT
TIA1,MAPT
MSI2,MAPT
CAPN10,MAPT
BRSK1,MAPT
HTRA1,MAPT
LGMN,MAPT
HOOK3,MAPT
SYNE2,MAPT
LRRK2,MAPT
DYRK2,MAPT
TTLL6,MAPT
ANXA6,MAPT
S100A10,MAPT
GPR37L1,MAPT
MELK,MAPT
PWP2,MAPT
BRSK2,MAPT
USP9Y,MAPT
TTBK1,MAPT
PHKG1,MAPT
SH3GL1,SH3GL1
DNM2,SH3GL1
DNM3,SH3GL1
YWHAZ,SH3GL1
SH3GL2,SH3GL1
CREBBP,SH3GL1
SH3KBP1,SH3GL1
CALM1,SH3GL1
PRMT1,SH3GL1
PML,SH3GL1
ITSN2,SH3GL1
PDCD6IP,SH3GL1
SH3D19,SH3GL1
ITCH,SH3GL1
ARHGAP1,SH3GL1
GPKOW,SH3GL1
SH2D4A,SH3GL1
MAL2,SH3GL1
SEPTIN8,SH3GL1
CCDC50,SH3GL1
CMTM5,SH3GL1
SCAMP5,SH3GL1
B3GAT1,SH3GL1
ARHGAP8,SH3GL1
RHEX,SH3GL1
ADRB3,SH3GL1
NUTM2F,SH3GL1
SH3GL1,SH3GL3
SYNJ1,SH3GL3
CBL,SH3GL3
SH3KBP1,SH3GL3
PDCD6IP,SH3GL3
VIM,SH3GL3
RNF8,SH3GL3
SH3GL3,SH3GL3
FASLG,SH3GL3
SH3D19,SH3GL3
ADRB1,SH3GL3
PTPRO,SH3GL3
RABAC1,SH3GL3
CALCOCO1,SH3GL3
CBLC,SH3GL3
LRRK2,SH3GL3
GOLT1B,SH3GL3
SH3GL1,DPPA4
HTT,DPPA4
EIF4A2,DPPA4
GRB2,DPPA4
VIM,DPPA4
SH3GL3,DPPA4
BTBD2,DPPA4
PTPRO,DPPA4
PCGF1,DPPA4
TNIP1,DPPA4
SNX33,DPPA4
SH3GL1,AXIN1
SP1,AXIN1
TNFAIP3,AXIN1
PML,AXIN1
CTNNB1,AXIN1
MYOT,AXIN1
NIN,AXIN1
TRAF2,AXIN1
PPP1CA,AXIN1
ANP32A,AXIN1
EEF1A1,AXIN1
MKRN1,AXIN1
GSK3B,AXIN1
SMURF2,AXIN1
MAP3K4,AXIN1
UTP14A,AXIN1
STRAP,AXIN1
SUMO1,AXIN1
TNKS2,AXIN1
CALCOCO2,AXIN1
PIAS1,AXIN1
SMURF1,AXIN1
SMAD7,AXIN1
LRP5,AXIN1
GOLGA2,AXIN1
CRMP1,AXIN1
STX11,AXIN1
AXIN1,AXIN1
GAK,AXIN1
SENP2,AXIN1
TRIM27,AXIN1
DVL1,AXIN1
TRIP6,AXIN1
MDFI,AXIN1
DVL2,AXIN1
TRIM37,AXIN1
KRTAP4-12,AXIN1
MTUS2,AXIN1
TGIF1,AXIN1
CARD9,AXIN1
SCYL1,AXIN1
MID2,AXIN1
PPM1A,AXIN1
USP15,AXIN1
PSTPIP1,AXIN1
GSK3A,AXIN1
ARRB1,AXIN1
PPP2R5B,AXIN1
TFIP11,AXIN1
CARM1,AXIN1
TRIM65,AXIN1
TRIM15,AXIN1
TNKS,AXIN1
PRC1,AXIN1
LMO2,AXIN1
ZBTB26,AXIN1
DAB2,AXIN1
AMMECR1,AXIN1
DACT1,AXIN1
SPRED1,AXIN1
RUNX2,AXIN1
ZFYVE19,AXIN1
DIXDC1,AXIN1
KRT40,AXIN1
KRTAP4-2,AXIN1
CCDC57,AXIN1
LHX4,AXIN1
SH3GL1,PTPRO
YWHAZ,PTPRO
WAS,PTPRO
CBL,PTPRO
CSK,PTPRO
MET,PTPRO
INSR,PTPRO
GAB1,PTPRO
MAPK3,PTPRO
EPOR,PTPRO
PTPRO,PTPRO
TEC,PTPRO
PXN,PTPRO
NSF,PTPRO
CDH2,PTPRO
KIT,PTPRO
SH3GL1,DPYSL4
SH3GL2,DPYSL4
PRKACA,DPYSL4
TRIP13,DPYSL4
ZFP36,DPYSL4
KIF1B,DPYSL4
SH3GL3,DPYSL4
PTPRO,DPYSL4
WFS1,DPYSL4
RBPMS,DPYSL4
DPYSL2,DPYSL4
DPYSL5,DPYSL4
SPRED1,DPYSL4
SH3GL1,VIM
CDK9,VIM
YWHAB,VIM
YWHAE,VIM
CASP7,VIM
CASP3,VIM
HTT,VIM
CDK1,VIM
NOD2,VIM
CBL,VIM
BLK,VIM
YWHAQ,VIM
DCTN1,VIM
AKT1,VIM
CASP9,VIM
XIAP,VIM
SMAD3,VIM
RPA1,VIM
XBP1,VIM
SETDB1,VIM
PKN1,VIM
ITGB3,VIM
CDH5,VIM
COPS6,VIM
ZHX1,VIM
HSPA5,VIM
DSP,VIM
NFKB1,VIM
ACTG1,VIM
CAMK2D,VIM
VIM,VIM
KARS1,VIM
APIP,VIM
PSMC5,VIM
POLR1C,VIM
PA2G4,VIM
VPS11,VIM
PPL,VIM
NEDD9,VIM
SQSTM1,VIM
GADD45A,VIM
PLA2G2A,VIM
CEP126,VIM
KAT7,VIM
PIAS4,VIM
UTP14A,VIM
ING5,VIM
RBM48,VIM
PPHLN1,VIM
ARMCX2,VIM
ITGB4,VIM
HTRA2,VIM
HDAC1,VIM
TOX4,VIM
PKD1,VIM
HNF1A,VIM
RIF1,VIM
APLP1,VIM
RABAC1,VIM
PPIA,VIM
WBP11,VIM
SMARCB1,VIM
DYNLL1,VIM
NOC4L,VIM
RIBC2,VIM
PDLIM1,VIM
ITGA4,VIM
TRIM29,VIM
C2CD6,VIM
KIAA0408,VIM
TCHP,VIM
NIF3L1,VIM
KRT20,VIM
FAM107A,VIM
MBIP,VIM
TSGA10,VIM
SNX20,VIM
SIRPA,VIM
NR1H2,VIM
C1orf216,VIM
ROCK1,VIM
ATN1,VIM
RAD23B,VIM
BECN1,VIM
SNCA,VIM
PAK2,VIM
AKT2,VIM
ATXN10,VIM
TXN,VIM
SERBP1,VIM
SRRM2,VIM
HYPK,VIM
PLA2G4A,VIM
PLEC,VIM
MEN1,VIM
DYNLT1,VIM
PKP2,VIM
VAC14,VIM
CAMK2A,VIM
RAB8B,VIM
ACE2,VIM
CASP6,VIM
CAPN1,VIM
USP14,VIM
MCPH1,VIM
TRIM15,VIM
PINK1,VIM
TWIST1,VIM
DYNLT2B,VIM
SVIL,VIM
ESS2,VIM
DNM1L,VIM
LGALS3,VIM
UROD,VIM
ANXA7,VIM
DEFB1,VIM
ANKRD35,VIM
THEM4,VIM
BCAS3,VIM
LRRK2,VIM
KIF9,VIM
PKP1,VIM
TMC6,VIM
TUT7,VIM
TXLNB,VIM
CWF19L2,VIM
PNMA5,VIM
UPP2,VIM
DUX4,VIM
MYOC,VIM
ANKRD55,VIM
NCR1,VIM
MEGF10,VIM
HTRA3,VIM
SLC27A6,VIM
ABCE1,VIM
UPP1,VIM
MGMT,VIM
SPRTN,VIM
ZNF384,VIM
SH3GL1,LRRK2
ABL1,LRRK2
YWHAZ,LRRK2
YWHAB,LRRK2
SH3GL2,LRRK2
YWHAH,LRRK2
RIPK1,LRRK2
SFN,LRRK2
TRADD,LRRK2
FADD,LRRK2
YWHAQ,LRRK2
CDC25A,LRRK2
HDAC6,LRRK2
AKT1,LRRK2
YWHAG,LRRK2
MAP1B,LRRK2
PRKACA,LRRK2
RAC1,LRRK2
SNX9,LRRK2
BAG1,LRRK2
POLE,LRRK2
EEF1A2,LRRK2
BAG2,LRRK2
SLC25A6,LRRK2
PPP1CC,LRRK2
STUB1,LRRK2
SEC16A,LRRK2
RPS13,LRRK2
RPP25,LRRK2
EEF1A1,LRRK2
RPS15,LRRK2
MRGBP,LRRK2
SQSTM1,LRRK2
ITCH,LRRK2
MAP2K6,LRRK2
ZMYM5,LRRK2
LIMS2,LRRK2
CUEDC1,LRRK2
RAB1B,LRRK2
RAB1A,LRRK2
ARHGEF7,LRRK2
HSPA1A,LRRK2
HSPA1B,LRRK2
DNM1,LRRK2
TUBB2A,LRRK2
CHGB,LRRK2
MTA1,LRRK2
GAK,LRRK2
PRKN,LRRK2
ARFGAP1,LRRK2
RGS2,LRRK2
CDC42EP3,LRRK2
RAB8A,LRRK2
RPL17,LRRK2
TCF25,LRRK2
GPBP1L1,LRRK2
DBF4B,LRRK2
MLLT3,LRRK2
MAPK8IP2,LRRK2
IRS1,LRRK2
DAPP1,LRRK2
WIPF1,LRRK2
TRIB2,LRRK2
ZFAND5,LRRK2
SNCA,LRRK2
ECHS1,LRRK2
OPA1,LRRK2
RAB10,LRRK2
MFN1,LRRK2
PPP4R3A,LRRK2
RPL36A,LRRK2
DNAJB6,LRRK2
NFATC2,LRRK2
PADI4,LRRK2
SCEL,LRRK2
HMGN2,LRRK2
WSB1,LRRK2
PYM1,LRRK2
CWC15,LRRK2
STK33,LRRK2
ZZZ3,LRRK2
OBI1,LRRK2
MKNK2,LRRK2
PDCL,LRRK2
ETV5,LRRK2
AURKC,LRRK2
CHERP,LRRK2
LAMP2,LRRK2
RAB5B,LRRK2
SPATA22,LRRK2
CCL21,LRRK2
CSNK1G1,LRRK2
CSNK1G2,LRRK2
UFD1,LRRK2
LRP6,LRRK2
LRRK2,LRRK2
TAF7L,LRRK2
SPATS2,LRRK2
TUBB4B,LRRK2
NSL1,LRRK2
RBIS,LRRK2
EPS8L2,LRRK2
NKRF,LRRK2
RGS1,LRRK2
EOGT,LRRK2
HOGA1,LRRK2
ANKS4B,LRRK2
RAB32,LRRK2
RAB38,LRRK2
DNAJB8,LRRK2
SH3GL1,SRGAP3
SH3GL2,SRGAP3
HTT,SRGAP3
GRB2,SRGAP3
RAC1,SRGAP3
DTNBP1,SRGAP3
FASLG,SRGAP3
KDM1A,SRGAP3
ENKD1,SRGAP3
SUV39H1,SRGAP3
TNIK,SRGAP3
SRGAP3,SRGAP3
SH3GL1,VPS37C
RUNX1,VPS37C
HGS,VPS37C
UBC,VPS37C
XIAP,VPS37C
SH3RF1,VPS37C
DCTN3,VPS37C
PSMA3,VPS37C
STAM2,VPS37C
TSC1,VPS37C
BIRC7,VPS37C
DAZAP2,VPS37C
GOLGA2,VPS37C
WWOX,VPS37C
FUBP1,VPS37C
GPS2,VPS37C
MEX3B,VPS37C
PEF1,VPS37C
DYDC1,VPS37C
NUP54,VPS37C
NTAQ1,VPS37C
SORBS3,VPS37C
C1orf94,VPS37C
WWP2,VPS37C
LASP1,VPS37C
CEP55,VPS37C
DDIT3,VPS37C
KLF1,VPS37C
SPAG8,VPS37C
PLEKHG4,VPS37C
RINT1,VPS37C
POU2AF1,VPS37C
LAGE3,VPS37C
KRT33B,VPS37C
KRTAP19-5,VPS37C
CBFA2T3,VPS37C
FCHSD2,VPS37C
TFIP11,VPS37C
HAUS1,VPS37C
PKNOX2,VPS37C
FAM168A,VPS37C
POLR2J,VPS37C
SH3RF2,VPS37C
ILF3,VPS37C
PKNOX1,VPS37C
METTL27,VPS37C
BAG4,VPS37C
EYA2,VPS37C
TACC3,VPS37C
CRX,VPS37C
PRR20A,VPS37C
PRR20B,VPS37C
PRR20C,VPS37C
PRR20D,VPS37C
PRR20E,VPS37C
KRTAP19-7,VPS37C
RIBC1,VPS37C
KRT27,VPS37C
ZMYND12,VPS37C
FOXI1,VPS37C
ABHD11,VPS37C
ZMAT5,VPS37C
FAM168B,VPS37C
KRTAP19-6,VPS37C
KRTAP15-1,VPS37C
PLA2G10,VPS37C
KRTAP6-2,VPS37C
UFSP1,VPS37C
AARD,VPS37C
STH,VPS37C
KRTAP6-1,VPS37C
POLR2J3,VPS37C
KRTAP7-1,VPS37C
UBAP2,VPS37C
MVB12A,VPS37C
ASCL3,VPS37C
NUTM2F,VPS37C
SH3GL1,SOCS1
PIK3R1,SOCS1
JAK1,SOCS1
TP53,SOCS1
TRAF6,SOCS1
FYN,SOCS1
LCK,SOCS1
EGFR,SOCS1
MAP3K5,SOCS1
INSR,SOCS1
GRB2,SOCS1
ERBB4,SOCS1
GHR,SOCS1
ATM,SOCS1
TUBA3D,SOCS1
TUBA3C,SOCS1
ALK,SOCS1
RELA,SOCS1
NCK1,SOCS1
IRF3,SOCS1
ITK,SOCS1
ERBB2,SOCS1
PDGFRB,SOCS1
CUEDC2,SOCS1
IFNAR1,SOCS1
RASA1,SOCS1
IRS1,SOCS1
TEC,SOCS1
PTK2,SOCS1
VHL,SOCS1
ELOC,SOCS1
SOCS2,SOCS1
ATR,SOCS1
TYK2,SOCS1
CSF2RB,SOCS1
KIT,SOCS1
IL2RB,SOCS1
PDCD1,SOCS1
JOSD1,SOCS1
MPL,SOCS1
IL7R,SOCS1
CYTIP,SOCS1
CSF1R,SOCS1
SH3GL1,FAM102A
PFDN5,FAM102A
NEDD9,FAM102A
BCAR1,FAM102A
SKAP1,FAM102A
SH3GL1,SPG21
GEMIN2,SPG21
GEMIN4,SPG21
CRYAA,SPG21
MYOG,SPG21
HNRNPH1,SPG21
REL,SPG21
TFG,SPG21
PFDN5,SPG21
PCNA,SPG21
SEPTIN5,SPG21
TRIB3,SPG21
USHBP1,SPG21
PLP2,SPG21
PSMB4,SPG21
GOLGA2,SPG21
PCBD2,SPG21
CDKN2B,SPG21
CUTC,SPG21
RTN4,SPG21
TRIM9,SPG21
DCTPP1,SPG21
TLE5,SPG21
LNX1,SPG21
PRTFDC1,SPG21
CTPS2,SPG21
NIF3L1,SPG21
TRIM23,SPG21
NUP54,SPG21
SORBS3,SPG21
CEP76,SPG21
AKIRIN2,SPG21
KRT19,SPG21
C10orf82,SPG21
MTMR9,SPG21
SSBP4,SPG21
NME4,SPG21
AGTRAP,SPG21
ZNF581,SPG21
ARMC7,SPG21
CPSF7,SPG21
IKZF3,SPG21
MTUS2,SPG21
FLACC1,SPG21
TEKT4,SPG21
LEPROTL1,SPG21
ARL6IP1,SPG21
S100B,SPG21
TPD52,SPG21
LMNA,SPG21
PAX6,SPG21
KRT31,SPG21
CCHCR1,SPG21
RAD51C,SPG21
RAB7A,SPG21
TXN,SPG21
HPRT1,SPG21
EIF4H,SPG21
ACOT13,SPG21
GRPEL1,SPG21
CMTM6,SPG21
MPC2,SPG21
ATPAF2,SPG21
GSK3A,SPG21
ROPN1,SPG21
TFIP11,SPG21
BSND,SPG21
DTX3L,SPG21
EFHC2,SPG21
COG3,SPG21
ATP5ME,SPG21
SPRED2,SPG21
COG6,SPG21
CMTM5,SPG21
LMO1,SPG21
NAB2,SPG21
CDK2AP1,SPG21
TTC23L,SPG21
KCTD9,SPG21
CD4,SPG21
IQCB1,SPG21
SPRED1,SPG21
SWSAP1,SPG21
TRIM54,SPG21
YPEL3,SPG21
TSNAXIP1,SPG21
MYG1,SPG21
CIDEB,SPG21
FAM114A1,SPG21
EYA2,SPG21
TRIM50,SPG21
TMEM239,SPG21
PNMA5,SPG21
SCAMP1,SPG21
INCA1,SPG21
CRX,SPG21
GAD2,SPG21
BORCS6,SPG21
RTL8B,SPG21
TSGA10IP,SPG21
CCDC153,SPG21
LSMEM2,SPG21
MAB21L3,SPG21
C9orf24,SPG21
CT55,SPG21
ARL8A,SPG21
TXNL4B,SPG21
KRT13,SPG21
CFAP410,SPG21
TRIM14,SPG21
VMAC,SPG21
ZMYND12,SPG21
GAS8,SPG21
CTIF,SPG21
SFT2D1,SPG21
SYNGR1,SPG21
NRDE2,SPG21
ZBTB42,SPG21
CEPT1,SPG21
TOX2,SPG21
UFSP1,SPG21
PPM1J,SPG21
GOLT1B,SPG21
FAM86C1P,SPG21
SYP,SPG21
PBX4,SPG21
N4BP3,SPG21
APOC1,SPG21
HSD17B13,SPG21
CMTM4,SPG21
SYNGR3,SPG21
SLC35E3,SPG21
NDUFAF2,SPG21
CLDN22,SPG21
ARMC12,SPG21
ZNF629,SPG21
TMEM208,SPG21
NR1D1,SPG21
AGTR1,SPG21
SH3GL1,MTA1
TP53,MTA1
HIF1A,MTA1
MDM2,MTA1
ESR1,MTA1
E2F1,MTA1
JUN,MTA1
PICK1,MTA1
DNMT3B,MTA1
ERCC6,MTA1
KPNA3,MTA1
H3-4,MTA1
CDKN2A,MTA1
CHD3,MTA1
SUMO2,MTA1
HDAC1,MTA1
RBBP7,MTA1
KDM1A,MTA1
HSF1,MTA1
RBBP4,MTA1
EHMT2,MTA1
NAA10,MTA1
H3C14,MTA1
DNMT1,MTA1
NOTCH2NLA,MTA1
ZFPM2,MTA1
KRT31,MTA1
PLEKHG4,MTA1
HIC1,MTA1
CHD5,MTA1
PARK7,MTA1
ATR,MTA1
BCL11B,MTA1
CCNH,MTA1
CDK7,MTA1
MTA2,MTA1
TRIM25,MTA1
MBD3,MTA1
KPNA4,MTA1
PHF1,MTA1
NACC2,MTA1
ZFPM1,MTA1
CHD7,MTA1
NR2C1,MTA1
MECOM,MTA1
SOX2,MTA1
FOXP1,MTA1
KRT40,MTA1
FOXK2,MTA1
CYSRT1,MTA1
MBD3L1,MTA1
MBD3L2,MTA1
SIX3,MTA1
PITX3,MTA1
PRDM16,MTA1
SH3GL1,PSMB1
PSEN1,PSMB1
HTT,PSMB1
GEMIN2,PSMB1
GEMIN4,PSMB1
CDC42,PSMB1
SMAD3,PSMB1
TOLLIP,PSMB1
RYBP,PSMB1
FANCG,PSMB1
XPA,PSMB1
TRAF2,PSMB1
PSMB2,PSMB1
PSMA1,PSMB1
PSMB5,PSMB1
GADD45GIP1,PSMB1
RNF8,PSMB1
FAM136A,PSMB1
PSMB1,PSMB1
RAD23A,PSMB1
PLK1,PSMB1
BIRC7,PSMB1
OIP5,PSMB1
PSMA2,PSMB1
LIN7B,PSMB1
PSMB4,PSMB1
PSMB3,PSMB1
PSMB7,PSMB1
SMARCB1,PSMB1
GRIPAP1,PSMB1
AHSP,PSMB1
WFS1,PSMB1
TLE5,PSMB1
LENG1,PSMB1
ITGA4,PSMB1
UBE3A,PSMB1
TRIM39,PSMB1
KRT15,PSMB1
HMG20A,PSMB1
MAPRE2,PSMB1
AGR2,PSMB1
TRIM23,PSMB1
FAM50B,PSMB1
BEND7,PSMB1
NME4,PSMB1
HOXA1,PSMB1
MTUS2,PSMB1
DDI1,PSMB1
NDUFV1,PSMB1
BAG3,PSMB1
KHDC4,PSMB1
MAPRE1,PSMB1
PIP4K2B,PSMB1
KRT31,PSMB1
PLEKHG4,PSMB1
SERPINE1,PSMB1
KRT36,PSMB1
KRT34,PSMB1
CLPP,PSMB1
FKBP8,PSMB1
CTAG1B,PSMB1
CTAG1A,PSMB1
TFPT,PSMB1
OTUD7B,PSMB1
CDC14B,PSMB1
KIFC3,PSMB1
MKRN3,PSMB1
MID1,PSMB1
BCL3,PSMB1
UBASH3B,PSMB1
EXOSC6,PSMB1
COG6,PSMB1
LMO1,PSMB1
LZTFL1,PSMB1
PSMG3,PSMB1
ZNF559-ZNF177,PSMB1
ZNF177,PSMB1
MLKL,PSMB1
PYCR3,PSMB1
SEM1,PSMB1
STMN2,PSMB1
GTPBP2,PSMB1
ENPP1,PSMB1
JAKMIP1,PSMB1
CAMK2G,PSMB1
KRT40,PSMB1
KATNBL1,PSMB1
KRTAP19-7,PSMB1
ZNF774,PSMB1
TTC33,PSMB1
THAP6,PSMB1
GPBP1,PSMB1
BPIFA1,PSMB1
INSIG2,PSMB1
RPRD1B,PSMB1
LHX3,PSMB1
CYTH4,PSMB1
LDB2,PSMB1
LCE1F,PSMB1
ZNF438,PSMB1
KRTAP19-1,PSMB1
LCE1C,PSMB1
KRTAP15-1,PSMB1
SCARA5,PSMB1
MRNIP,PSMB1
KRTAP7-1,PSMB1
ZNF688,PSMB1
RWDD2A,PSMB1
VAX1,PSMB1
IMPACT,PSMB1
NANOS3,PSMB1
CCM2L,PSMB1
FGF11,PSMB1
RIPPLY3,PSMB1
SH3GL1,DNM1L
BCL2L1,DNM1L
ESR1,DNM1L
TGM2,DNM1L
SENP3,DNM1L
PRKN,DNM1L
ERCC8,DNM1L
SIRT3,DNM1L
MIEF1,DNM1L
MUL1,DNM1L
MARCHF5,DNM1L
FIS1,DNM1L
PGAM5,DNM1L
MPC2,DNM1L
FZR1,DNM1L
UBE2H,DNM1L
RRM2,DNM1L
MAGEA1,DNM1L
PINK1,DNM1L
DNM1L,DNM1L
LRRK2,DNM1L
MAGEB6,DNM1L
RAB32,DNM1L
MAGEA3,DNM1L
SCG3,DNM1L
GABRR1,DNM1L
SH3GL1,CHRM4
EEF1A2,CHRM4
SH3GL3,CHRM4
GPRASP1,CHRM4
CHRM4,CHRM4
SH3GL1,DRD3
FLNA,DRD3
GRB2,DRD3
SH3GL3,DRD3
GNAI1,DRD3
EPB41L2,DRD3
EPB41,DRD3
NCS1,DRD3
DRD1,DRD3
SH3GL1,RAPH1
SH3GL2,RAPH1
EGFR,RAPH1
SH3KBP1,RAPH1
SIAH1,RAPH1
PHB,RAPH1
SH3GL3,RAPH1
CLK1,RAPH1
SH3GL1,CHRM2
ARMCX5-GPRASP2,CHRM2
GPRASP2,CHRM2
GPRASP1,CHRM2
GNA14,CHRM2
GNA15,CHRM2
SAG,CHRM2
GRK5,CHRM2
GNG2,CHRM2
CHRM2,CHRM2
TMEM8B,CHRM2
GNA11,CHRM2
SH3GL1,ADRA2B
YWHAZ,ADRA2B
GNAI2,ADRA2B
PPP1R9B,ADRA2B
GGA2,ADRA2B
SH3GL1,HRH1
SH3GL3,HRH1
SH3GL1,HRH3
DRD1,HRH3
SH3GL1,ADRA2A
YWHAZ,ADRA2A
PPP1R9B,ADRA2A
SH3GL3,ADRA2A
GNAI1,ADRA2A
PRKCD,ADRA2A
GRK2,ADRA2A
ADRA2A,ADRA2A
SNTA1,ADRA2A
ADRA2C,ADRA2A
SH3GL1,ADAM10
ABL1,ADAM10
CASK,ADAM10
FYN,ADAM10
APP,ADAM10
LCK,ADAM10
PEX13,ADAM10
HCK,ADAM10
ARHGAP32,ADAM10
GRB2,ADAM10
PACSIN3,ADAM10
SNX9,ADAM10
SPTAN1,ADAM10
NCF1,ADAM10
DLG1,ADAM10
NCK1,ADAM10
DOCK2,ADAM10
CRK,ADAM10
SH3D19,ADAM10
ITK,ADAM10
NOTCH1,ADAM10
SRC,ADAM10
NGEF,ADAM10
ZDHHC6,ADAM10
SORBS3,ADAM10
PACSIN1,ADAM10
GRAP2,ADAM10
PACSIN2,ADAM10
LASP1,ADAM10
YES1,ADAM10
GAS7,ADAM10
TGFA,ADAM10
PXN,ADAM10
AXL,ADAM10
SNX33,ADAM10
ARHGEF16,ADAM10
DBNL,ADAM10
PSTPIP1,ADAM10
PDIA3,ADAM10
ARHGAP33,ADAM10
ARHGEF19,ADAM10
MYO1E,ADAM10
SPTA1,ADAM10
GRAP,ADAM10
ARHGEF4,ADAM10
TSPAN15,ADAM10
RIMBP2,ADAM10
CD9,ADAM10
SNX18,ADAM10
HCLS1,ADAM10
BACE1,ADAM10
RIMBP3,ADAM10
TSPAN12,ADAM10
MYO7A,ADAM10
EFNA2,ADAM10
TSPAN5,ADAM10
TSPAN17,ADAM10
TSPAN10,ADAM10
OTOR,ADAM10
DOCK4,ADAM10
SH3D21,ADAM10
SH3GL1,STXBP1
HTT,STXBP1
APP,STXBP1
MEOX2,STXBP1
HGS,STXBP1
PRKAR1A,STXBP1
EIF5B,STXBP1
DST,STXBP1
ACTN1,STXBP1
SPTBN2,STXBP1
NCOR1,STXBP1
SPTBN1,STXBP1
USO1,STXBP1
RPS13,STXBP1
SQSTM1,STXBP1
CAND1,STXBP1
MAPK1,STXBP1
STX1A,STXBP1
NASP,STXBP1
BIN1,STXBP1
BRME1,STXBP1
CEP70,STXBP1
SYTL4,STXBP1
IMP3,STXBP1
RAP1GDS1,STXBP1
TERF2IP,STXBP1
PRKCA,STXBP1
ARHGEF12,STXBP1
APBA1,STXBP1
MYO18A,STXBP1
KALRN,STXBP1
PRKCG,STXBP1
CDK5R1,STXBP1
OPA1,STXBP1
PLD2,STXBP1
PARVB,STXBP1
PREX1,STXBP1
PRKCB,STXBP1
CCDC148,STXBP1
STX5,STXBP1
ABCA3,STXBP1
TECPR1,STXBP1
DRD4,STXBP1
TRIM38,STXBP1
PARP2,STXBP1
STX19,STXBP1
STX1B,STXBP1
STX3,STXBP1
SESTD1,STXBP1
CENPP,STXBP1
ANKRD36B,STXBP1
KCNMB4,STXBP1
SPICE1,STXBP1
NAP1L2,STXBP1
APBA2,STXBP1
DOC2A,STXBP1
DOC2B,STXBP1
SH3GL1,HTT
DNM2,HTT
FHL3,HTT
OPTN,HTT
TBR1,HTT
CASP7,HTT
TP53,HTT
CREBBP,HTT
HTT,HTT
CHUK,HTT
KAT5,HTT
SMN1,HTT
SMN2,HTT
NOD1,HTT
MKNK1,HTT
OSTF1,HTT
DAXX,HTT
PPARA,HTT
EIF4A2,HTT
EIF5,HTT
DDX21,HTT
TRIP10,HTT
TUBA1A,HTT
HDAC6,HTT
MAP3K5,HTT
HNRNPK,HTT
QARS1,HTT
PRKACA,HTT
RYBP,HTT
H4-16,HTT
H4C15,HTT
H4C9,HTT
H4C1,HTT
H4C4,HTT
H4C6,HTT
H4C12,HTT
H4C11,HTT
H4C3,HTT
H4C8,HTT
H4C2,HTT
H4C5,HTT
H4C13,HTT
H4C14,HTT
PICK1,HTT
SETDB1,HTT
IKBKB,HTT
XAB2,HTT
PML,HTT
FEM1B,HTT
FNBP4,HTT
ACTN1,HTT
SCAPER,HTT
SNRPF,HTT
SNRPD2,HTT
MCRS1,HTT
BAIAP2,HTT
UBE2E3,HTT
SP3,HTT
NCOR1,HTT
MBD4,HTT
DDX20,HTT
G2E3,HTT
ZHX1,HTT
RPS15A,HTT
EEF1A2,HTT
NFKB1,HTT
GAPDH,HTT
TBP,HTT
CCT5,HTT
TRAF2,HTT
ATP5PO,HTT
RPS5,HTT
USP18,HTT
HSPD1,HTT
TANK,HTT
IPO5,HTT
TUBB6,HTT
DNAJA3,HTT
RPL18,HTT
DNAJB4,HTT
HSPA2,HTT
TFG,HTT
STUB1,HTT
PFDN5,HTT
RPS27A,HTT
CCT2,HTT
SMARCC2,HTT
RPL27,HTT
SMARCD1,HTT
SLC25A3,HTT
AFG3L2,HTT
SLC25A11,HTT
ANKHD1-EIF4EBP3,HTT
ANKHD1,HTT
ACTB,HTT
NLK,HTT
EMILIN1,HTT
RASSF1,HTT
PKM,HTT
FTL,HTT
KNSTRN,HTT
UPF3A,HTT
TTC19,HTT
CDC5L,HTT
MED22,HTT
RAD23A,HTT
SF3B3,HTT
PELI1,HTT
TCERG1,HTT
UTP14A,HTT
PRPF40A,HTT
ARMCX5-GPRASP2,HTT
GPRASP2,HTT
ING5,HTT
LUC7L2,HTT
HIP1,HTT
SH3GL3,HTT
MTSS1,HTT
DNALI1,HTT
CRK,HTT
WBP4,HTT
USH1G,HTT
PIWIL1,HTT
ZNF675,HTT
EZR,HTT
EFEMP1,HTT
GGA2,HTT
UBE2I,HTT
SUMO1,HTT
CTBP2,HTT
UBQLN2,HTT
UBE2D4,HTT
LDB1,HTT
DENND2B,HTT
CUL5,HTT
PIAS1,HTT
SMURF1,HTT
ZFP2,HTT
IFT20,HTT
DAZAP2,HTT
RNF111,HTT
SOX7,HTT
ZNF557,HTT
ZMYND8,HTT
PPP2R5E,HTT
PPARD,HTT
GOLGA2,HTT
TACC1,HTT
U2AF1,HTT
SNW1,HTT
ARFIP2,HTT
PSMB3,HTT
TUBB2A,HTT
RXRG,HTT
PMF1-BGLAP,HTT
PMF1,HTT
AXIN1,HTT
SMARCB1,HTT
PUF60,HTT
WDR91,HTT
NDN,HTT
NGEF,HTT
TPI1,HTT
MAF1,HTT
CBWD5,HTT
CBWD3,HTT
SCFD1,HTT
HIRIP3,HTT
TLE5,HTT
ATP6V1H,HTT
FANCF,HTT
PRIM1,HTT
RAB35,HTT
GAB2,HTT
TERF2,HTT
TRIP6,HTT
LNX1,HTT
